user_id,item_id,rating,decade
59,273,2,1990.0
886,50,5,1970.0
912,427,5,1960.0
798,924,3,1990.0
892,131,4,1960.0
339,212,4,1980.0
909,224,5,1990.0
897,174,5,1980.0
593,58,4,1990.0
354,319,3,1990.0
64,184,4,1990.0
889,181,4,1990.0
798,443,3,1960.0
901,15,5,1990.0
830,834,1,1990.0
773,895,2,1990.0
528,410,4,1990.0
271,169,5,1990.0
346,151,4,1970.0
838,993,3,1990.0
698,134,3,1940.0
238,151,2,1970.0
474,31,4,1990.0
642,73,4,1990.0
870,11,4,1990.0
643,39,4,1990.0
887,98,3,1990.0
846,40,2,1990.0
846,98,4,1990.0
503,692,3,1990.0
898,302,4,1990.0
916,557,4,1990.0
896,751,4,1990.0
918,747,3,1990.0
664,660,3,1990.0
935,120,3,1990.0
766,498,4,1950.0
806,170,5,1980.0
907,278,5,1990.0
588,265,5,1990.0
805,128,5,1990.0
931,546,3,1990.0
554,181,4,1990.0
913,28,3,1990.0
820,751,1,1990.0
896,176,5,1980.0
306,741,1,1990.0
533,265,3,1990.0
939,237,5,1990.0
782,351,3,1990.0
738,135,5,1960.0
790,1077,3,1990.0
875,22,3,1990.0
83,245,2,1990.0
870,508,3,1990.0
787,268,4,1990.0
574,358,2,1990.0
303,627,3,1990.0
815,526,4,1950.0
621,384,3,1990.0
43,591,5,1990.0
43,123,1,1990.0
800,1,4,1990.0
847,120,1,1990.0
880,3,1,1990.0
518,405,5,1990.0
655,872,3,1990.0
712,1480,4,1970.0
25,176,4,1980.0
886,11,5,1990.0
890,157,4,1980.0
694,188,5,1980.0
881,732,5,1990.0
496,660,3,1990.0
749,444,2,1950.0
388,53,5,1990.0
704,340,3,1990.0
781,179,5,1970.0
682,71,5,1990.0
451,876,4,1990.0
474,56,5,1990.0
422,267,4,
920,272,3,1990.0
707,52,3,1990.0
741,151,3,1970.0
715,143,3,1960.0
870,4,2,1990.0
619,79,5,1990.0
648,281,3,1990.0
933,96,2,1990.0
746,228,4,1980.0
872,1284,3,1990.0
525,106,2,1990.0
691,496,5,1940.0
140,303,5,1990.0
327,498,4,1950.0
32,408,3,1990.0
892,208,4,1970.0
840,480,5,1950.0
98,194,5,1970.0
518,410,3,1990.0
798,202,2,1990.0
814,5,3,1990.0
577,181,5,1990.0
869,1047,2,1990.0
843,132,3,1930.0
472,420,3,1950.0
399,1542,2,1920.0
924,471,4,1990.0
474,124,5,1990.0
892,157,5,1980.0
939,471,5,1990.0
862,485,5,1960.0
495,573,4,1990.0
405,958,1,1990.0
749,712,3,1980.0
807,204,4,1980.0
721,242,3,1990.0
868,172,5,1980.0
854,290,1,1990.0
839,1381,3,1990.0
902,187,3,1970.0
864,418,3,1950.0
862,205,4,1970.0
766,428,5,1970.0
603,56,4,1990.0
789,124,4,1990.0
826,260,3,1990.0
18,967,3,1930.0
907,815,5,1990.0
450,654,4,1970.0
665,378,3,1990.0
854,528,4,1980.0
378,441,3,1970.0
880,110,3,1990.0
532,425,4,1990.0
851,553,4,1990.0
633,159,4,1990.0
653,135,5,1960.0
348,596,4,1990.0
749,205,4,1970.0
934,786,1,1990.0
806,875,3,1990.0
524,481,4,1960.0
860,732,4,1990.0
721,263,3,1990.0
618,531,4,1990.0
903,544,2,1990.0
737,22,4,1990.0
752,268,2,1990.0
897,523,5,1960.0
56,575,3,1990.0
865,743,1,1990.0
886,2,4,1990.0
781,210,4,1980.0
849,625,5,1960.0
606,576,3,1990.0
303,939,3,1990.0
870,435,3,1960.0
13,446,1,1970.0
747,124,5,1990.0
204,333,1,1990.0
925,558,1,1990.0
878,155,3,1980.0
880,5,3,1990.0
916,356,3,1990.0
188,484,5,1940.0
846,101,4,1980.0
389,133,5,1930.0
879,596,2,1990.0
840,432,5,1940.0
626,680,1,1990.0
804,233,4,1990.0
663,240,3,1990.0
145,769,2,1990.0
818,313,4,1990.0
574,328,3,1990.0
648,456,2,1990.0
806,169,5,1990.0
666,265,3,1990.0
794,100,5,1990.0
303,1086,1,1990.0
933,441,2,1970.0
519,887,5,1990.0
867,172,5,1980.0
889,550,3,1990.0
938,993,5,1990.0
532,990,3,1990.0
487,313,3,1990.0
659,216,4,1980.0
943,739,4,1990.0
416,153,4,1980.0
864,151,5,1970.0
932,416,3,1950.0
734,294,1,1990.0
874,275,4,1990.0
903,1381,4,1990.0
303,363,1,1990.0
921,25,3,1990.0
788,157,5,1980.0
634,1028,3,1990.0
916,148,2,1990.0
892,631,4,1990.0
401,405,2,1990.0
10,198,3,1990.0
689,258,5,1990.0
5,174,5,1980.0
891,978,4,1990.0
921,143,5,1960.0
23,227,3,1990.0
848,216,5,1980.0
739,50,4,1970.0
869,282,3,1990.0
747,510,5,1950.0
913,318,4,1990.0
835,588,3,1990.0
723,9,3,1990.0
935,685,4,1990.0
537,675,3,1920.0
694,705,5,1950.0
937,294,1,1990.0
707,864,4,1990.0
899,200,4,1980.0
561,611,5,1940.0
826,748,4,1990.0
773,232,3,1980.0
749,823,3,1990.0
806,90,4,1990.0
884,463,5,1990.0
707,708,3,1980.0
535,1170,3,1990.0
383,200,5,1980.0
903,651,5,1980.0
887,274,1,1990.0
484,210,5,1980.0
715,778,2,1990.0
879,111,4,1990.0
710,79,4,1990.0
711,48,4,1990.0
669,479,5,1950.0
684,248,3,1990.0
407,7,4,1990.0
889,8,3,1990.0
619,578,4,1990.0
485,752,3,1990.0
393,613,4,1930.0
853,333,4,1990.0
887,1063,1,1990.0
838,313,5,1990.0
447,770,3,1990.0
527,659,4,1940.0
606,97,5,1990.0
630,815,3,1990.0
806,209,3,1980.0
867,748,4,1990.0
693,1136,3,1990.0
648,318,3,1990.0
875,964,4,1990.0
749,636,4,1980.0
490,109,5,1990.0
441,282,4,1990.0
851,1013,2,1990.0
883,234,4,1970.0
102,7,2,1990.0
896,96,5,1990.0
935,117,4,1990.0
358,1005,4,1990.0
874,286,4,1990.0
896,511,5,1960.0
828,531,4,1990.0
835,174,5,1980.0
593,223,5,1990.0
904,173,3,1980.0
764,281,3,1990.0
741,696,3,1990.0
930,410,3,1990.0
798,659,4,1940.0
211,215,5,1980.0
554,172,5,1980.0
659,657,5,1960.0
931,257,4,1990.0
221,144,4,1980.0
207,173,3,1980.0
936,251,4,1990.0
868,405,1,1990.0
102,172,3,1980.0
903,50,5,1970.0
653,411,2,1990.0
895,100,4,1990.0
379,621,4,1950.0
130,824,3,1990.0
929,276,2,1990.0
788,328,4,1990.0
577,176,5,1980.0
725,276,4,1990.0
851,1337,3,1990.0
889,77,3,1990.0
780,313,5,1990.0
828,346,4,1990.0
593,1,3,1990.0
363,181,5,1990.0
925,200,2,1980.0
862,120,3,1990.0
848,708,4,1980.0
563,566,4,1990.0
500,1010,4,1990.0
780,50,5,1970.0
823,134,5,1940.0
130,93,5,1990.0
130,121,5,1990.0
537,778,3,1990.0
655,913,4,1990.0
889,2,3,1990.0
865,1009,5,1990.0
851,979,3,1990.0
833,474,5,1960.0
394,380,4,1990.0
193,690,4,1990.0
621,809,4,1990.0
766,91,5,1990.0
650,479,5,1950.0
429,199,5,1950.0
847,596,3,1990.0
934,216,1,1980.0
788,556,2,1990.0
897,369,4,1990.0
936,287,4,1990.0
936,766,3,1990.0
449,120,1,1990.0
661,762,2,1990.0
721,874,3,1990.0
821,151,4,1970.0
764,596,3,1990.0
537,443,3,1960.0
618,628,2,1990.0
487,291,3,1990.0
113,975,5,1990.0
943,391,2,1990.0
864,685,4,1990.0
750,323,3,1990.0
279,64,1,1990.0
646,750,3,1990.0
654,370,2,1990.0
617,582,4,1990.0
913,690,3,1990.0
660,229,2,1980.0
421,498,4,1950.0
495,1091,4,1970.0
806,421,4,1990.0
676,538,4,1990.0
721,262,3,1990.0
913,209,2,1980.0
378,78,3,1990.0
880,476,3,1990.0
716,204,5,1980.0
276,1090,1,1990.0
13,225,2,1990.0
12,203,3,1990.0
944,242,5,1990.0
944,302,5,1990.0
944,377,5,1990.0
944,51,5,1990.0
944,346,5,1990.0
944,265,5,1990.0
944,465,5,1990.0
944,86,5,1990.0
944,257,5,1990.0
944,1014,5,1990.0
944,222,5,1990.0
944,40,5,1990.0
944,29,5,1990.0
944,785,5,1990.0
944,387,5,1990.0
944,274,5,1990.0
944,1042,5,1990.0
944,1184,5,1990.0
944,392,5,1990.0
944,118,5,1990.0
944,1,5,1990.0
944,546,5,1990.0
944,95,5,1990.0
944,768,5,1990.0
944,277,5,1990.0
944,246,5,1990.0
944,98,5,1990.0
944,88,5,1990.0
944,1081,5,1990.0
944,796,5,1990.0
944,32,5,1990.0
944,16,5,1990.0
944,304,5,1990.0
944,979,5,1990.0
944,564,5,1990.0
944,327,5,1990.0
944,1137,5,1990.0
944,241,5,1990.0
944,4,5,1990.0
944,332,5,1990.0
944,100,5,1990.0
944,322,5,1990.0
944,181,5,1990.0
944,384,5,1990.0
944,515,5,1990.0
944,20,5,1990.0
944,288,5,1990.0
944,919,5,1990.0
944,26,5,1990.0
944,15,5,1990.0
944,1049,5,1990.0
944,690,5,1990.0
944,248,5,1990.0
944,5,5,1990.0
944,237,5,1990.0
944,54,5,1990.0
944,366,5,1990.0
944,518,5,1990.0
944,111,5,1990.0
944,338,5,1990.0
944,25,5,1990.0
944,1016,5,1990.0
944,275,5,1990.0
944,1153,5,1990.0
944,382,5,1990.0
944,23,5,1990.0
944,294,5,1990.0
944,685,5,1990.0
944,328,5,1990.0
944,96,5,1990.0
944,307,5,1990.0
944,21,5,1990.0
944,832,5,1990.0
944,789,5,1990.0
944,317,5,1990.0
944,385,5,1990.0
944,750,5,1990.0
944,264,5,1990.0
944,245,5,1990.0
944,1147,5,1990.0
944,471,5,1990.0
944,658,5,1990.0
944,140,5,1990.0
944,379,5,1990.0
944,815,5,1990.0
944,368,5,1990.0
944,1211,5,1990.0
944,1134,5,1990.0
944,272,5,1990.0
944,756,5,1990.0
944,787,5,1990.0
944,14,5,1990.0
944,955,5,1990.0
944,405,5,1990.0
944,466,5,1990.0
944,268,5,1990.0
944,117,5,1990.0
944,273,5,1990.0
944,559,5,1990.0
944,794,5,1990.0
944,323,5,1990.0
944,231,5,1990.0
944,2,5,1990.0
944,137,5,1990.0
944,1336,5,1990.0
944,281,5,1990.0
944,1240,5,1990.0
944,298,5,1990.0
944,1035,5,1990.0
944,79,5,1990.0
944,258,5,1990.0
944,455,5,1990.0
944,755,5,1990.0
944,1217,5,1990.0
944,719,5,1990.0
944,1267,5,1990.0
944,930,5,1990.0
944,1079,5,1990.0
944,61,5,1990.0
944,48,5,1990.0
944,360,5,1990.0
944,77,5,1990.0
944,476,5,1990.0
944,748,5,1990.0
944,220,5,1990.0
944,255,5,1990.0
944,280,5,1990.0
944,202,5,1990.0
944,408,5,1990.0
944,235,5,1990.0
944,1098,5,1990.0
944,347,5,1990.0
944,688,5,1990.0
944,10,5,1990.0
944,106,5,1990.0
944,69,5,1990.0
944,944,5,1990.0
944,790,5,1990.0
944,1028,5,1990.0
944,554,5,1990.0
944,109,5,1990.0
944,171,5,1990.0
944,318,5,1990.0
944,568,5,1990.0
944,65,5,1990.0
944,591,5,1990.0
944,401,5,1990.0
944,339,5,1990.0
944,68,5,1990.0
944,7,5,1990.0
944,1018,5,1990.0
944,218,5,1990.0
944,623,5,1990.0
944,334,5,1990.0
944,344,5,1990.0
944,145,5,1990.0
944,56,5,1990.0
944,576,5,1990.0
944,813,5,1990.0
944,872,5,1990.0
944,146,5,1990.0
944,367,5,1990.0
944,468,5,1990.0
944,595,5,1990.0
944,11,5,1990.0
944,82,5,1990.0
944,3,5,1990.0
944,695,5,1990.0
944,198,5,1990.0
944,189,5,1990.0
944,767,5,1990.0
944,64,5,1990.0
944,508,5,1990.0
944,303,5,1990.0
944,749,5,1990.0
944,829,5,1990.0
944,1295,5,1990.0
944,33,5,1990.0
944,160,5,1990.0
944,321,5,1990.0
944,343,5,1990.0
944,227,5,1990.0
944,903,5,1990.0
944,724,5,1990.0
944,1197,5,1990.0
944,751,5,1990.0
944,256,5,1990.0
944,984,5,1990.0
944,1067,5,1990.0
944,410,5,1990.0
944,879,5,1990.0
944,271,5,1990.0
944,1086,5,1990.0
944,951,5,1990.0
944,678,5,1990.0
944,709,5,1990.0
944,169,5,1990.0
944,597,5,1990.0
944,1393,5,1990.0
944,333,5,1990.0
944,1115,5,1990.0
944,577,5,1990.0
944,378,5,1990.0
944,425,5,1990.0
944,959,5,1990.0
944,1224,5,1990.0
944,1017,5,1990.0
944,286,5,1990.0
944,558,5,1990.0
944,66,5,1990.0
944,402,5,1990.0
944,62,5,1990.0
944,12,5,1990.0
944,291,5,1990.0
944,462,5,1990.0
944,758,5,1990.0
944,845,5,1990.0
944,250,5,1990.0
944,823,5,1990.0
944,731,5,1990.0
944,71,5,1990.0
944,781,5,1990.0
944,1181,5,1990.0
944,78,5,1990.0
944,631,5,1990.0
944,716,5,1990.0
944,699,5,1990.0
944,97,5,1990.0
944,460,5,1990.0
944,715,5,1990.0
944,17,5,1990.0
944,315,5,1990.0
944,279,5,1990.0
944,80,5,1990.0
944,60,5,1990.0
944,325,5,1990.0
944,407,5,1990.0
944,531,5,1990.0
944,587,5,1990.0
944,892,5,1990.0
944,1047,5,1990.0
944,47,5,1990.0
944,217,5,1990.0
944,259,5,1990.0
944,596,5,1990.0
944,960,5,1990.0
944,938,5,1990.0
944,1060,5,1990.0
944,305,5,1990.0
944,278,5,1990.0
944,770,5,1990.0
944,252,5,1990.0
944,156,5,1990.0
944,1110,5,1990.0
944,350,5,1990.0
944,475,5,1990.0
944,182,5,1990.0
944,365,5,1990.0
944,289,5,1990.0
944,94,5,1990.0
944,742,5,1990.0
944,762,5,1990.0
944,732,5,1990.0
944,550,5,1990.0
944,849,5,1990.0
944,406,5,1990.0
944,150,5,1990.0
944,869,5,1990.0
944,184,5,1990.0
944,371,5,1990.0
944,720,5,1990.0
944,873,5,1990.0
944,381,5,1990.0
944,922,5,1990.0
944,57,5,1990.0
944,306,5,1990.0
944,370,5,1990.0
944,249,5,1990.0
944,721,5,1990.0
944,943,5,1990.0
944,126,5,1990.0
944,824,5,1990.0
944,8,5,1990.0
944,58,5,1990.0
944,680,5,1990.0
944,741,5,1990.0
944,1061,5,1990.0
944,900,5,1990.0
944,941,5,1990.0
944,905,5,1990.0
944,1497,5,1990.0
944,55,5,1990.0
944,744,5,1990.0
944,642,5,1990.0
944,1015,5,1990.0
944,121,5,1990.0
944,301,5,1990.0
944,81,5,1990.0
944,284,5,1990.0
944,740,5,1990.0
944,22,5,1990.0
944,864,5,1990.0
944,1099,5,1990.0
944,961,5,1990.0
944,812,5,1990.0
944,240,5,1990.0
944,376,5,1990.0
944,931,5,1990.0
944,717,5,1990.0
944,399,5,1990.0
944,1039,5,1990.0
944,1114,5,1990.0
944,292,5,1990.0
944,561,5,1990.0
944,901,5,1990.0
944,70,5,1990.0
944,809,5,1990.0
944,540,5,1990.0
944,293,5,1990.0
944,1462,5,1990.0
944,1246,5,1990.0
944,13,5,1990.0
944,588,5,1990.0
944,409,5,1990.0
944,739,5,1990.0
944,665,5,1990.0
944,692,5,1990.0
944,439,5,1990.0
944,225,5,1990.0
944,128,5,1990.0
944,866,5,1990.0
944,295,5,1990.0
944,49,5,1990.0
944,707,5,1990.0
944,586,5,1990.0
944,593,5,1990.0
944,147,5,1990.0
944,1220,5,1990.0
944,620,5,1990.0
944,1070,5,1990.0
944,948,5,1990.0
944,870,5,1990.0
944,39,5,1990.0
944,1100,5,1990.0
944,820,5,1990.0
944,660,5,1990.0
944,1022,5,1990.0
944,120,5,1990.0
944,780,5,1990.0
944,44,5,1990.0
944,686,5,1990.0
944,28,5,1990.0
944,729,5,1990.0
944,52,5,1990.0
944,566,5,1990.0
944,774,5,1990.0
944,1003,5,1990.0
944,1288,5,1990.0
944,1010,5,1990.0
944,877,5,1990.0
944,1052,5,1990.0
944,287,5,1990.0
944,927,5,1990.0
944,696,5,1990.0
944,269,5,1990.0
944,806,5,1990.0
944,572,5,1990.0
944,324,5,1990.0
944,736,5,1990.0
944,92,5,1990.0
944,461,5,1990.0
944,129,5,1990.0
944,9,5,1990.0
944,233,5,1990.0
944,203,5,1990.0
944,1034,5,1990.0
944,923,5,1990.0
944,463,5,1990.0
944,122,5,1990.0
944,310,5,1990.0
944,285,5,1990.0
944,412,5,1990.0
944,1428,5,1990.0
944,977,5,1990.0
944,421,5,1990.0
944,937,5,1990.0
944,583,5,1990.0
944,110,5,1990.0
944,251,5,1990.0
944,831,5,1990.0
944,543,5,1990.0
944,926,5,1990.0
944,53,5,1990.0
944,393,5,1990.0
944,91,5,1990.0
944,477,5,1990.0
944,472,5,1990.0
944,761,5,1990.0
944,93,5,1990.0
944,982,5,1990.0
944,397,5,1990.0
944,375,5,1990.0
944,38,5,1990.0
944,858,5,1990.0
944,87,5,1990.0
944,725,5,1990.0
944,72,5,1990.0
944,125,5,1990.0
944,1248,5,1990.0
944,354,5,1990.0
944,105,5,1990.0
944,73,5,1990.0
944,239,5,1990.0
944,1046,5,1990.0
944,1178,5,1990.0
944,634,5,1990.0
944,1245,5,1990.0
944,974,5,1990.0
944,619,5,1990.0
944,107,5,1990.0
944,319,5,1990.0
944,963,5,1990.0
944,875,5,1990.0
944,1033,5,1990.0
944,380,5,1990.0
944,59,5,1990.0
944,585,5,1990.0
944,148,5,1990.0
944,683,5,1990.0
944,454,5,1990.0
944,737,5,1990.0
944,995,5,1990.0
944,299,5,1990.0
944,792,5,1990.0
944,950,5,1990.0
944,27,5,1990.0
944,747,5,1990.0
944,85,5,1990.0
944,1063,5,1990.0
944,682,5,1990.0
944,221,5,1990.0
944,1150,5,1990.0
944,847,5,1990.0
944,138,5,1990.0
944,283,5,1990.0
944,573,5,1990.0
944,569,5,1990.0
944,1332,5,1990.0
944,703,5,1990.0
944,386,5,1990.0
944,331,5,1990.0
944,355,5,1990.0
944,949,5,1990.0
944,114,5,1990.0
944,24,5,1990.0
944,763,5,1990.0
944,43,5,1990.0
944,953,5,1990.0
944,670,5,1990.0
944,372,5,1990.0
944,335,5,1990.0
944,779,5,1990.0
944,223,5,1990.0
944,1334,5,1990.0
944,1327,5,1990.0
944,263,5,1990.0
944,316,5,1990.0
944,929,5,1990.0
944,580,5,1990.0
944,1041,5,1990.0
944,424,5,1990.0
944,868,5,1990.0
944,1161,5,1990.0
944,1162,5,1990.0
944,908,5,1990.0
944,1160,5,1990.0
944,676,5,1990.0
944,1012,5,1990.0
944,1209,5,1990.0
944,693,5,1990.0
944,282,5,1990.0
944,253,5,1990.0
944,363,5,1990.0
944,300,5,1990.0
944,1346,5,1990.0
944,411,5,1990.0
944,807,5,1990.0
944,1142,5,1990.0
944,113,5,1990.0
944,1109,5,1990.0
944,116,5,1990.0
944,898,5,1990.0
944,723,5,1990.0
944,243,5,1990.0
944,582,5,1990.0
944,778,5,1990.0
944,308,5,1990.0
944,1007,5,1990.0
944,1165,5,1990.0
944,764,5,1990.0
944,1011,5,1990.0
944,1101,5,1990.0
944,396,5,1990.0
944,1260,5,1990.0
944,904,5,1990.0
944,312,5,1990.0
944,1048,5,1990.0
944,627,5,1990.0
944,571,5,1990.0
944,552,5,1990.0
944,1278,5,1990.0
944,1186,5,1990.0
944,1057,5,1990.0
944,207,5,1990.0
944,309,5,1990.0
944,83,5,1990.0
944,276,5,1990.0
944,1094,5,1990.0
944,578,5,1990.0
944,886,5,1990.0
944,1151,5,1990.0
944,942,5,1990.0
944,826,5,1990.0
944,1044,5,1990.0
944,254,5,1990.0
944,290,5,1990.0
944,542,5,1990.0
944,581,5,1990.0
944,1229,5,1990.0
944,718,5,1990.0
944,337,5,1990.0
944,1107,5,1990.0
944,539,5,1990.0
944,821,5,1990.0
944,364,5,1990.0
944,553,5,1990.0
944,313,5,1990.0
944,1218,5,1990.0
944,115,5,1990.0
944,1129,5,1990.0
944,36,5,1990.0
944,1249,5,1990.0
944,773,5,1990.0
944,687,5,1990.0
944,772,5,1990.0
944,921,5,1990.0
944,42,5,1990.0
944,469,5,1990.0
944,874,5,1990.0
944,1216,5,1990.0
944,1139,5,1990.0
944,547,5,1990.0
944,1208,5,1990.0
944,1157,5,1990.0
944,808,5,1990.0
944,906,5,1990.0
944,535,5,1990.0
944,470,5,1990.0
944,714,5,1990.0
944,939,5,1990.0
944,738,5,1990.0
944,340,5,1990.0
944,754,5,1990.0
944,1436,5,1990.0
944,771,5,1990.0
944,226,5,1990.0
944,1383,5,1990.0
944,1316,5,1990.0
944,846,5,1990.0
944,575,5,1990.0
944,1284,5,1990.0
944,743,5,1990.0
944,840,5,1990.0
944,244,5,1990.0
944,760,5,1990.0
944,1006,5,1990.0
944,1228,5,1990.0
944,1095,5,1990.0
944,34,5,1990.0
944,103,5,1990.0
944,90,5,1990.0
944,1005,5,1990.0
944,863,5,1990.0
944,473,5,1990.0
944,1281,5,1990.0
944,356,5,1990.0
944,793,5,1990.0
944,766,5,1990.0
944,1206,5,1990.0
944,1342,5,1990.0
944,980,5,1990.0
944,1263,5,1990.0
944,1376,5,1990.0
944,1182,5,1990.0
944,457,5,1990.0
944,697,5,1990.0
944,1199,5,1990.0
944,395,5,1990.0
944,983,5,1990.0
944,684,5,1990.0
944,971,5,1990.0
944,556,5,1990.0
944,853,5,1990.0
944,311,5,1990.0
944,1073,5,1990.0
944,975,5,1990.0
944,361,5,1990.0
944,643,5,1990.0
944,704,5,1990.0
944,997,5,1990.0
944,260,5,1990.0
944,990,5,1990.0
944,320,5,1990.0
944,63,5,1990.0
944,652,5,1990.0
944,1059,5,1990.0
944,882,5,1990.0
944,1164,5,1990.0
944,1207,5,1990.0
944,786,5,1990.0
944,810,5,1990.0
944,1222,5,1990.0
944,769,5,1990.0
944,765,5,1990.0
944,67,5,1990.0
944,1001,5,1990.0
944,797,5,1990.0
944,883,5,1990.0
944,752,5,1990.0
944,1315,5,1990.0
944,560,5,1990.0
944,345,5,1990.0
944,1194,5,1990.0
944,464,5,1990.0
944,1348,5,1990.0
944,932,5,1990.0
944,1179,5,1990.0
944,536,5,1990.0
944,369,5,1990.0
944,1250,5,1990.0
944,880,5,1990.0
944,775,5,1990.0
944,1289,5,1990.0
944,544,5,1990.0
944,1518,5,1990.0
944,413,5,1990.0
944,326,5,1990.0
944,123,5,1990.0
944,628,5,1990.0
944,262,5,1990.0
944,31,5,1990.0
944,1180,5,1990.0
944,839,5,1990.0
944,149,5,1990.0
944,1320,5,1990.0
944,827,5,1990.0
944,124,5,1990.0
944,570,5,1990.0
944,844,5,1990.0
944,590,5,1990.0
944,1230,5,1990.0
944,1324,5,1990.0
944,895,5,1990.0
944,567,5,1990.0
944,816,5,1990.0
944,672,5,1990.0
944,584,5,1990.0
944,728,5,1990.0
944,689,5,1990.0
944,329,5,1990.0
944,456,5,1990.0
944,791,5,1990.0
944,159,5,1990.0
944,1416,5,1990.0
944,988,5,1990.0
944,533,5,1990.0
944,1394,5,1990.0
944,819,5,1990.0
944,1093,5,1990.0
944,1492,5,1990.0
944,314,5,1990.0
944,958,5,1990.0
944,841,5,1990.0
944,838,5,1990.0
944,702,5,1990.0
944,1000,5,1990.0
944,104,5,1990.0
944,1322,5,1990.0
944,532,5,1990.0
944,915,5,1990.0
944,1291,5,1990.0
944,330,5,1990.0
944,802,5,1990.0
944,37,5,1990.0
944,1025,5,1990.0
944,1364,5,1990.0
944,266,5,1990.0
944,727,5,1990.0
944,828,5,1990.0
944,548,5,1990.0
944,1132,5,1990.0
944,993,5,1990.0
944,996,5,1990.0
944,562,5,1990.0
944,1493,5,1990.0
944,45,5,1990.0
944,867,5,1990.0
944,876,5,1990.0
944,1183,5,1990.0
944,500,5,1990.0
944,887,5,1990.0
944,918,5,1990.0
944,41,5,1990.0
944,1066,5,1990.0
944,336,5,1990.0
944,1117,5,1990.0
944,1169,5,1990.0
944,1262,5,1990.0
944,348,5,1990.0
944,270,5,1990.0
944,1053,5,1990.0
944,1464,5,1990.0
944,374,5,1990.0
944,1030,5,1990.0
944,777,5,1990.0
944,700,5,1990.0
944,297,5,1990.0
944,925,5,1990.0
944,928,5,1990.0
944,394,5,1990.0
944,549,5,1990.0
944,999,5,1990.0
944,1471,5,1990.0
944,341,5,1990.0
944,1009,5,1990.0
944,391,5,1990.0
944,467,5,1990.0
944,811,5,1990.0
944,805,5,1990.0
944,1036,5,1990.0
944,84,5,1990.0
944,894,5,1990.0
944,574,5,1990.0
944,1113,5,1990.0
944,1306,5,1990.0
944,1314,5,1990.0
944,1131,5,1990.0
944,1069,5,1990.0
944,1084,5,1990.0
944,1407,5,1990.0
944,878,5,1990.0
944,1242,5,1990.0
944,359,5,1990.0
944,579,5,1990.0
944,884,5,1990.0
944,691,5,1990.0
944,954,5,1990.0
944,261,5,1990.0
944,1112,5,1990.0
944,1090,5,1990.0
944,108,5,1990.0
944,1135,5,1990.0
944,76,5,1990.0
944,1082,5,1990.0
944,1215,5,1990.0
944,1328,5,1990.0
944,1013,5,1990.0
944,1170,5,1990.0
944,1265,5,1990.0
944,735,5,1990.0
944,352,5,1990.0
944,833,5,1990.0
944,722,5,1990.0
944,801,5,1990.0
944,224,5,1990.0
944,358,5,1990.0
944,1351,5,1990.0
944,991,5,1990.0
944,1102,5,1990.0
944,1424,5,1990.0
944,1163,5,1990.0
944,1413,5,1990.0
944,830,5,1990.0
944,924,5,1990.0
944,976,5,1990.0
944,825,5,1990.0
944,389,5,1990.0
944,1189,5,1990.0
944,978,5,1990.0
944,1484,5,1990.0
944,362,5,1990.0
944,1442,5,1990.0
944,1419,5,1990.0
944,1241,5,1990.0
944,734,5,1990.0
944,913,5,1990.0
944,1108,5,1990.0
944,1074,5,1990.0
944,856,5,1990.0
944,1212,5,1990.0
944,1105,5,1990.0
944,6,5,1990.0
944,964,5,1990.0
944,1043,5,1990.0
944,398,5,1990.0
944,694,5,1990.0
944,1072,5,1990.0
944,1141,5,1990.0
944,733,5,1990.0
944,1051,5,1990.0
944,1478,5,1990.0
944,19,5,1990.0
944,1210,5,1990.0
944,962,5,1990.0
944,563,5,1990.0
944,1097,5,1990.0
944,1292,5,1990.0
944,458,5,1990.0
944,871,5,1990.0
944,1062,5,1990.0
944,788,5,1990.0
944,1508,5,1990.0
944,1283,5,1990.0
944,557,5,1990.0
944,936,5,1990.0
944,1362,5,1990.0
944,551,5,1990.0
944,1498,5,1990.0
944,782,5,1990.0
944,1225,5,1990.0
944,986,5,1990.0
944,1188,5,1990.0
944,1272,5,1990.0
944,1268,5,1990.0
944,1372,5,1990.0
944,902,5,1990.0
944,555,5,1990.0
944,383,5,1990.0
944,1239,5,1990.0
944,1277,5,1990.0
944,681,5,1990.0
944,934,5,1990.0
944,972,5,1990.0
944,1152,5,1990.0
944,645,5,1990.0
944,795,5,1990.0
944,940,5,1990.0
944,1104,5,1990.0
944,783,5,1990.0
944,373,5,1990.0
944,713,5,1990.0
944,342,5,1990.0
944,1127,5,1990.0
944,1503,5,1990.0
944,818,5,1990.0
944,896,5,1990.0
944,351,5,1990.0
944,1004,5,1990.0
944,1008,5,1990.0
944,1106,5,1990.0
944,850,5,1990.0
944,1226,5,1990.0
944,422,5,1990.0
944,910,5,1990.0
944,1500,5,1990.0
944,1463,5,1990.0
944,1002,5,1990.0
944,1495,5,1990.0
944,1401,5,1990.0
944,119,5,1990.0
944,1040,5,1990.0
944,1312,5,1990.0
944,537,5,1990.0
944,992,5,1990.0
944,1384,5,1990.0
944,1487,5,1990.0
944,1192,5,1990.0
944,1136,5,1990.0
944,1227,5,1990.0
944,865,5,1990.0
944,1128,5,1990.0
944,1371,5,1990.0
944,1032,5,1990.0
944,1071,5,1990.0
944,814,5,1990.0
944,1253,5,1990.0
944,1318,5,1990.0
944,1378,5,1990.0
944,753,5,1990.0
944,1520,5,1990.0
944,1270,5,1990.0
