user_id,item_id,rating,decade,genre
402,276,5.0,1990.0,"Drama, Romance"
773,769,1.0,1990.0,"Action, Adventure, Mystery, Sci-Fi"
351,882,5.0,1990.0,Drama
109,168,3.0,1970.0,Comedy
839,260,2.0,1990.0,"Action, Mystery, Sci-Fi, Thriller"
833,854,4.0,1980.0,"Comedy, Horror"
639,958,4.0,1990.0,Drama
796,417,4.0,1960.0,"Children, Drama"
735,126,3.0,1990.0,Drama
370,52,4.0,1990.0,Drama
707,97,4.0,1990.0,"Adventure, Drama, Western"
498,664,5.0,1980.0,Drama
671,117,3.0,1990.0,"Action, Adventure, Thriller"
758,1159,5.0,1970.0,"Mystery, Sci-Fi"
749,117,4.0,1990.0,"Action, Adventure, Thriller"
751,291,3.0,1990.0,"Mystery, Thriller"
499,191,5.0,1980.0,"Drama, Mystery"
343,53,5.0,1990.0,"Action, Thriller"
767,141,4.0,1950.0,"Adventure, Children, Fantasy, Sci-Fi"
682,17,3.0,1990.0,"Action, Comedy, Crime, Horror, Thriller"
213,170,5.0,1980.0,"Comedy, Drama, Romance"
733,16,3.0,1990.0,"Comedy, Romance"
94,464,5.0,1990.0,Drama
643,1012,4.0,1990.0,"Comedy, Drama"
424,151,2.0,1970.0,"Adventure, Children, Comedy"
588,367,5.0,1990.0,Comedy
489,319,3.0,1990.0,"Comedy, Musical, Romance"
798,367,3.0,1990.0,Comedy
844,195,3.0,1980.0,"Action, Sci-Fi, Thriller"
703,471,4.0,1990.0,"Drama, War"
654,275,5.0,1990.0,"Drama, Romance"
767,172,5.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
497,1030,1.0,1990.0,Comedy
738,233,3.0,1990.0,Action
492,1147,1.0,1990.0,Drama
689,15,5.0,1990.0,Drama
839,257,3.0,1990.0,"Action, Adventure, Comedy, Sci-Fi"
312,1298,5.0,1950.0,"Comedy, Musical"
167,241,5.0,1990.0,"Action, Romance, War"
191,345,4.0,1990.0,"Comedy, Drama"
648,432,5.0,1940.0,"Animation, Children, Musical"
854,186,3.0,1980.0,"Action, Comedy, Musical"
551,763,5.0,1990.0,Comedy
246,570,1.0,1990.0,Western
425,174,3.0,1980.0,"Action, Adventure"
756,399,2.0,1990.0,"Action, Adventure, Comedy"
334,607,3.0,1940.0,"Romance, Thriller"
637,291,4.0,1990.0,"Mystery, Thriller"
848,69,2.0,1990.0,"Comedy, Romance, War"
600,231,3.0,1990.0,"Action, Adventure, Comedy, Crime"
600,230,4.0,1980.0,"Action, Adventure, Sci-Fi"
656,301,3.0,1990.0,Comedy
683,312,3.0,1990.0,"Comedy, Crime, Drama, Mystery"
18,529,5.0,1980.0,Drama
838,318,5.0,1990.0,"Drama, War"
758,26,4.0,1990.0,Comedy
616,286,5.0,1990.0,"Drama, Romance, War"
627,62,4.0,1990.0,"Action, Adventure, Sci-Fi"
271,493,4.0,1930.0,Mystery
486,1047,2.0,1990.0,Comedy
586,204,3.0,1980.0,"Comedy, Sci-Fi"
109,564,3.0,1990.0,"Comedy, Horror"
455,298,4.0,1990.0,"Action, Sci-Fi, Thriller"
387,101,4.0,1980.0,"Action, Adventure, Animation, Horror, Sci-Fi"
194,465,3.0,1990.0,"Adventure, Children, Romance"
838,72,4.0,1990.0,"Comedy, Crime, Fantasy"
87,808,3.0,1990.0,"Action, Drama"
663,333,5.0,1990.0,"Mystery, Thriller"
253,427,5.0,1960.0,Drama
645,216,4.0,1980.0,"Comedy, Romance"
791,328,4.0,1990.0,"Action, Mystery, Romance, Thriller"
537,730,3.0,1990.0,"Drama, Romance"
506,576,4.0,1990.0,"Action, Adventure, Crime"
668,300,4.0,1990.0,"Action, Thriller"
826,50,5.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
840,1065,5.0,1980.0,"Documentary, War"
839,244,3.0,1990.0,"Action, Drama, Thriller"
694,176,5.0,1980.0,"Action, Sci-Fi, Thriller, War"
287,815,3.0,1990.0,"Drama, Romance"
660,272,4.0,1990.0,Drama
848,32,5.0,1990.0,Documentary
805,137,5.0,1990.0,Drama
815,451,3.0,1970.0,"Comedy, Musical, Romance"
788,540,3.0,1990.0,Action
846,566,5.0,1990.0,"Action, Adventure, Thriller"
537,1010,2.0,1990.0,Drama
69,117,4.0,1990.0,"Action, Adventure, Thriller"
380,208,2.0,1970.0,"Comedy, Horror"
650,1060,3.0,1990.0,"Adventure, Children"
850,204,5.0,1980.0,"Comedy, Sci-Fi"
487,1425,4.0,1990.0,"Comedy, Drama"
757,1188,3.0,1990.0,"Action, Comedy, Western"
815,405,4.0,1990.0,"Action, Adventure, Mystery"
806,197,4.0,1960.0,"Drama, Romance"
806,204,5.0,1980.0,"Comedy, Sci-Fi"
573,182,4.0,1990.0,"Crime, Drama"
699,147,2.0,1990.0,"Action, Thriller"
392,493,4.0,1930.0,Mystery
655,1273,2.0,1990.0,"Drama, Thriller"
659,367,3.0,1990.0,Comedy
650,1039,3.0,1990.0,Drama
458,190,4.0,1980.0,"Drama, War"
405,1584,1.0,1940.0,Drama
367,5,4.0,1990.0,"Crime, Drama, Thriller"
451,1280,1.0,1990.0,Crime
502,270,2.0,1990.0,"Drama, Sci-Fi, Thriller"
286,1051,4.0,1990.0,Comedy
763,127,4.0,1970.0,"Action, Crime, Drama"
484,79,5.0,1990.0,"Action, Thriller"
674,323,3.0,1990.0,"Action, Thriller"
655,258,2.0,1990.0,"Drama, Sci-Fi"
745,98,5.0,1990.0,"Drama, Thriller"
648,40,4.0,1990.0,Comedy
72,191,5.0,1980.0,"Drama, Mystery"
704,259,2.0,1990.0,"Children, Comedy"
490,410,4.0,1990.0,Comedy
500,387,2.0,1990.0,Drama
747,478,4.0,1940.0,"Comedy, Romance"
666,504,4.0,1960.0,"Crime, Drama"
854,979,4.0,1990.0,"Drama, Thriller"
790,1119,4.0,1980.0,"Drama, Romance"
125,21,3.0,1990.0,"Action, Adventure, Comedy, Musical, Thriller"
5,365,1.0,1990.0,Drama
836,880,4.0,1990.0,Drama
13,455,3.0,1990.0,Action
452,856,4.0,1990.0,"Comedy, Drama"
409,327,2.0,1990.0,"Crime, Drama, Mystery"
65,511,4.0,1960.0,"Adventure, War"
367,164,4.0,1980.0,"Action, Adventure, Sci-Fi, Thriller"
308,519,4.0,1940.0,Adventure
361,228,4.0,1980.0,"Action, Adventure, Sci-Fi"
397,286,4.0,1990.0,"Drama, Romance, War"
405,855,1.0,1980.0,"Action, Drama, Mystery, Romance, Thriller"
749,132,4.0,1930.0,"Adventure, Children, Drama, Musical"
406,86,4.0,1990.0,Drama
843,444,2.0,1950.0,"Horror, Sci-Fi"
233,133,5.0,1930.0,"Drama, Romance, War"
470,181,4.0,1990.0,"Action, Adventure, Romance, Sci-Fi, War"
637,293,3.0,1990.0,"Crime, Drama"
606,491,4.0,1930.0,"Action, Adventure"
749,659,5.0,1940.0,"Comedy, Mystery, Thriller"
37,833,4.0,1990.0,Action
234,951,1.0,1990.0,"Adventure, Children, Fantasy"
715,655,4.0,1980.0,"Adventure, Comedy, Drama"
793,150,4.0,1990.0,"Comedy, Drama"
378,275,5.0,1990.0,"Drama, Romance"
707,100,5.0,1990.0,"Crime, Drama, Thriller"
746,79,5.0,1990.0,"Action, Thriller"
158,449,2.0,1970.0,"Action, Adventure, Sci-Fi"
55,121,3.0,1990.0,"Action, Sci-Fi, War"
486,1011,4.0,1990.0,Crime
835,654,5.0,1970.0,"Film-Noir, Mystery, Thriller"
545,234,3.0,1970.0,"Action, Horror"
648,930,3.0,1990.0,"Action, Adventure, Thriller"
818,912,3.0,1990.0,"Action, Thriller"
715,591,4.0,1990.0,"Drama, Thriller"
782,1394,4.0,1990.0,Romance
222,140,1.0,1990.0,"Adventure, Children"
299,396,4.0,1990.0,"Comedy, Crime, Horror"
606,138,3.0,1990.0,"Children, Comedy"
774,22,2.0,1990.0,"Action, Drama, War"
627,161,2.0,1980.0,"Action, Romance"
829,318,5.0,1990.0,"Drama, War"
648,413,2.0,1990.0,Horror
758,483,5.0,1940.0,"Drama, Romance, War"
459,289,4.0,1990.0,"Drama, Musical"
552,815,3.0,1990.0,"Drama, Romance"
851,1245,4.0,1990.0,Crime
323,93,4.0,1990.0,"Comedy, Drama"
655,531,4.0,1990.0,"Drama, Romance"
405,747,1.0,1990.0,"Comedy, Romance"
711,257,3.0,1990.0,"Action, Adventure, Comedy, Sci-Fi"
291,772,4.0,1990.0,Drama
839,825,4.0,1990.0,"Action, Sci-Fi, Thriller"
459,245,3.0,1990.0,"Action, Drama, Thriller, War"
805,32,4.0,1990.0,Documentary
207,117,3.0,1990.0,"Action, Adventure, Thriller"
738,71,3.0,1990.0,"Animation, Children, Musical"
682,201,4.0,1980.0,"Action, Adventure, Comedy, Horror"
387,298,3.0,1990.0,"Action, Sci-Fi, Thriller"
620,409,4.0,1990.0,"Comedy, Drama"
670,511,4.0,1960.0,"Adventure, War"
230,211,5.0,1970.0,"Comedy, War"
637,1011,1.0,1990.0,Crime
458,1067,5.0,1990.0,Comedy
312,509,5.0,1980.0,Drama
13,307,2.0,1990.0,"Crime, Horror, Mystery, Thriller"
13,227,5.0,1990.0,"Action, Adventure, Sci-Fi"
653,139,2.0,1960.0,"Children, Comedy"
622,1074,2.0,1990.0,"Comedy, Drama"
629,690,2.0,1990.0,"Drama, War"
784,328,3.0,1990.0,"Action, Mystery, Romance, Thriller"
854,475,4.0,1990.0,Drama
497,291,3.0,1990.0,"Mystery, Thriller"
21,444,3.0,1950.0,"Horror, Sci-Fi"
293,245,3.0,1990.0,"Action, Drama, Thriller, War"
814,559,3.0,1990.0,"Drama, Horror"
569,321,4.0,1990.0,Comedy
405,1194,1.0,1990.0,"Crime, Drama"
383,132,5.0,1930.0,"Adventure, Children, Drama, Musical"
804,203,4.0,1990.0,Western
468,170,4.0,1980.0,"Comedy, Drama, Romance"
782,1244,3.0,1990.0,Action
601,69,3.0,1990.0,"Comedy, Romance, War"
849,143,5.0,1960.0,Musical
286,955,5.0,1990.0,"Drama, Romance"
858,331,3.0,1990.0,"Adventure, Thriller"
847,288,4.0,1990.0,"Horror, Thriller"
848,529,5.0,1980.0,Drama
456,546,4.0,1990.0,"Action, Thriller"
639,615,5.0,1930.0,Thriller
749,434,4.0,1950.0,Sci-Fi
833,379,2.0,1990.0,Horror
751,381,1.0,1990.0,"Comedy, Romance"
378,255,4.0,1990.0,"Comedy, Romance"
573,507,5.0,1950.0,Drama
796,546,4.0,1990.0,"Action, Thriller"
503,1,5.0,1990.0,"Animation, Children, Comedy"
92,307,4.0,1990.0,"Crime, Horror, Mystery, Thriller"
851,987,1.0,1990.0,Thriller
49,161,1.0,1980.0,"Action, Romance"
399,102,3.0,1970.0,"Animation, Children"
766,559,4.0,1990.0,"Drama, Horror"
749,616,3.0,1960.0,"Horror, Sci-Fi"
689,298,4.0,1990.0,"Action, Sci-Fi, Thriller"
393,122,1.0,1990.0,Comedy
591,655,4.0,1980.0,"Adventure, Comedy, Drama"
786,82,4.0,1990.0,"Action, Adventure, Sci-Fi"
732,938,1.0,1990.0,"Comedy, Romance"
807,450,4.0,1980.0,"Action, Adventure, Sci-Fi"
201,654,3.0,1970.0,"Film-Noir, Mystery, Thriller"
837,535,1.0,1990.0,"Comedy, Romance"
655,1213,2.0,1990.0,"Crime, Drama, Thriller"
89,222,5.0,1990.0,"Action, Adventure, Sci-Fi"
794,221,4.0,1990.0,Drama
592,881,1.0,1990.0,"Action, Comedy"
543,730,3.0,1990.0,"Drama, Romance"
694,239,4.0,1990.0,"Crime, Drama, Sci-Fi"
542,585,2.0,1990.0,Comedy
117,1165,3.0,1990.0,"Comedy, Drama"
805,12,4.0,1990.0,"Crime, Thriller"
654,218,2.0,1990.0,Thriller
484,229,5.0,1980.0,"Action, Adventure, Sci-Fi"
760,125,4.0,1990.0,"Drama, Romance"
655,813,3.0,1990.0,Documentary
504,139,3.0,1960.0,"Children, Comedy"
144,127,4.0,1970.0,"Action, Crime, Drama"
130,1280,4.0,1990.0,Crime
203,1049,2.0,1990.0,Comedy
190,546,3.0,1990.0,"Action, Thriller"
452,58,3.0,1990.0,Drama
747,501,5.0,1940.0,"Animation, Children, Musical"
340,180,3.0,1970.0,"Drama, War"
660,222,2.0,1990.0,"Action, Adventure, Sci-Fi"
684,118,4.0,1990.0,"Action, Adventure, Thriller"
854,499,4.0,1950.0,Drama
697,473,5.0,1990.0,"Animation, Children, Musical"
593,371,3.0,1990.0,"Drama, Romance"
716,472,3.0,1990.0,"Action, Adventure, Fantasy"
432,248,4.0,1990.0,"Comedy, Crime"
320,147,4.0,1990.0,"Action, Thriller"
751,755,4.0,1990.0,"Action, Adventure, Children, Fantasy, Sci-Fi"
393,280,4.0,1990.0,"Drama, Romance"
405,444,3.0,1950.0,"Horror, Sci-Fi"
709,129,2.0,1990.0,"Crime, Drama, Romance, Thriller"
806,144,5.0,1980.0,"Action, Thriller"
686,127,5.0,1970.0,"Action, Crime, Drama"
197,4,3.0,1990.0,"Action, Comedy, Drama"
440,242,5.0,1990.0,Comedy
786,520,4.0,1960.0,"Adventure, War"
782,326,5.0,1990.0,"Action, Drama, War"
813,335,2.0,1990.0,Comedy
521,186,4.0,1980.0,"Action, Comedy, Musical"
717,106,4.0,1990.0,"Drama, Thriller"
607,213,4.0,1980.0,"Drama, Romance"
826,92,4.0,1990.0,"Action, Crime, Romance"
181,1199,1.0,1990.0,"Comedy, Horror"
222,477,2.0,1990.0,"Children, Comedy"
506,211,4.0,1970.0,"Comedy, War"
56,421,4.0,1990.0,"Drama, Romance"
606,685,3.0,1990.0,"Action, Thriller"
87,1028,4.0,1990.0,"Comedy, Romance"
853,1025,4.0,1990.0,"Action, Drama, Thriller"
388,591,4.0,1990.0,"Drama, Thriller"
435,679,3.0,1980.0,"Action, Adventure"
328,227,3.0,1990.0,"Action, Adventure, Sci-Fi"
621,121,3.0,1990.0,"Action, Sci-Fi, War"
738,230,4.0,1980.0,"Action, Adventure, Sci-Fi"
788,712,3.0,1980.0,"Comedy, Drama"
92,1042,3.0,1990.0,"Mystery, Thriller"
293,275,3.0,1990.0,"Drama, Romance"
698,505,2.0,1950.0,"Mystery, Thriller"
663,69,4.0,1990.0,"Comedy, Romance, War"
245,596,4.0,1990.0,"Animation, Children, Musical"
722,307,4.0,1990.0,"Crime, Horror, Mystery, Thriller"
618,69,4.0,1990.0,"Comedy, Romance, War"
122,1113,5.0,1990.0,Drama
543,192,4.0,1980.0,Drama
582,369,1.0,1990.0,Comedy
682,56,4.0,1990.0,"Crime, Drama"
454,279,4.0,1990.0,Drama
640,233,4.0,1990.0,Action
710,187,5.0,1970.0,"Action, Crime, Drama"
144,147,3.0,1990.0,"Action, Thriller"
378,392,3.0,1990.0,Drama
533,408,4.0,1990.0,"Animation, Comedy, Thriller"
851,693,5.0,1990.0,Drama
727,507,2.0,1950.0,Drama
768,111,3.0,1990.0,"Comedy, Romance"
167,831,3.0,1990.0,"Action, Adventure, Sci-Fi, Thriller"
752,289,1.0,1990.0,"Drama, Musical"
825,988,3.0,1990.0,"Comedy, Romance"
846,258,3.0,1990.0,"Drama, Sci-Fi"
697,928,3.0,1990.0,"Drama, Horror"
200,94,4.0,1990.0,"Children, Comedy"
112,891,3.0,1990.0,"Drama, War"
782,1644,2.0,1990.0,Comedy
642,366,4.0,1990.0,Drama
378,708,4.0,1980.0,Drama
734,83,4.0,1990.0,"Comedy, Romance"
725,300,4.0,1990.0,"Action, Thriller"
801,259,3.0,1990.0,"Children, Comedy"
654,238,4.0,1980.0,Comedy
804,662,4.0,1980.0,"Drama, Romance"
843,448,4.0,1970.0,Horror
708,866,5.0,1990.0,"Comedy, Romance"
674,304,3.0,1990.0,"Adventure, Children"
758,482,5.0,1950.0,"Comedy, Crime"
633,333,3.0,1990.0,"Mystery, Thriller"
766,482,3.0,1950.0,"Comedy, Crime"
659,176,4.0,1980.0,"Action, Sci-Fi, Thriller, War"
109,576,3.0,1990.0,"Action, Adventure, Crime"
436,217,4.0,1990.0,"Horror, Romance"
301,232,4.0,1980.0,"Action, Comedy, Western"
825,841,4.0,1990.0,"Action, Thriller"
560,845,3.0,1990.0,Comedy
851,11,5.0,1990.0,"Crime, Thriller"
31,153,4.0,1980.0,Comedy
804,157,4.0,1980.0,"Drama, War"
802,445,3.0,1940.0,Horror
539,1211,3.0,1990.0,"Drama, Romance"
844,90,3.0,1990.0,"Comedy, Romance, Thriller"
690,223,4.0,1990.0,"Drama, Thriller"
850,208,5.0,1970.0,"Comedy, Horror"
748,179,4.0,1970.0,Sci-Fi
826,182,4.0,1990.0,"Crime, Drama"
224,380,4.0,1990.0,"Action, Adventure, Sci-Fi"
721,288,3.0,1990.0,"Horror, Thriller"
751,168,5.0,1970.0,Comedy
758,764,1.0,1990.0,"Comedy, Romance"
695,305,3.0,1990.0,Drama
815,496,5.0,1940.0,Drama
855,283,3.0,1990.0,"Drama, Romance"
780,300,3.0,1990.0,"Action, Thriller"
294,254,3.0,1990.0,"Action, Adventure, Crime"
189,181,3.0,1990.0,"Action, Adventure, Romance, Sci-Fi, War"
840,1266,5.0,1970.0,Drama
422,219,4.0,1980.0,Horror
748,188,4.0,1980.0,"Action, Drama, War"
752,322,1.0,1990.0,"Mystery, Thriller"
617,675,4.0,1920.0,Horror
640,22,4.0,1990.0,"Action, Drama, War"
597,323,3.0,1990.0,"Action, Thriller"
782,750,4.0,1990.0,Drama
109,715,2.0,1990.0,"Comedy, Drama"
830,194,4.0,1970.0,"Comedy, Crime"
840,252,4.0,1990.0,"Action, Adventure, Sci-Fi, Thriller"
805,175,5.0,1980.0,Sci-Fi
746,50,5.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
533,77,4.0,1990.0,"Drama, Thriller"
484,385,4.0,1990.0,"Action, Adventure, Comedy, Romance"
807,705,4.0,1950.0,"Musical, Romance"
650,79,3.0,1990.0,"Action, Thriller"
592,281,4.0,1990.0,"Action, Thriller"
705,286,3.0,1990.0,"Drama, Romance, War"
146,345,4.0,1990.0,"Comedy, Drama"
573,258,4.0,1990.0,"Drama, Sci-Fi"
423,286,4.0,1990.0,"Drama, Romance, War"
417,1090,3.0,1990.0,Thriller
524,1093,4.0,1990.0,Comedy
277,258,4.0,1990.0,"Drama, Sci-Fi"
465,7,5.0,1990.0,"Drama, Sci-Fi"
400,269,4.0,1990.0,Comedy
592,1129,5.0,1990.0,"Drama, Mystery, Romance"
31,303,3.0,1990.0,Drama
8,403,4.0,1980.0,"Action, Adventure, Crime, Drama"
303,477,3.0,1990.0,"Children, Comedy"
835,131,5.0,1960.0,"Drama, Romance"
817,358,4.0,1990.0,"Action, Adventure, Sci-Fi, Thriller"
747,4,4.0,1990.0,"Action, Comedy, Drama"
833,653,4.0,1950.0,"Crime, Film-Noir, Thriller"
854,87,4.0,1990.0,Drama
424,115,1.0,1990.0,Documentary
234,358,1.0,1990.0,"Action, Adventure, Sci-Fi, Thriller"
824,678,3.0,1990.0,"Drama, Thriller"
776,276,4.0,1990.0,"Drama, Romance"
700,168,3.0,1970.0,Comedy
303,230,3.0,1980.0,"Action, Adventure, Sci-Fi"
786,161,4.0,1980.0,"Action, Romance"
7,180,5.0,1970.0,"Drama, War"
655,371,3.0,1990.0,"Drama, Romance"
95,781,2.0,1990.0,"Comedy, Romance"
381,178,4.0,1950.0,Drama
215,433,3.0,1980.0,Comedy
747,302,5.0,1990.0,"Crime, Film-Noir, Mystery, Thriller"
788,82,3.0,1990.0,"Action, Adventure, Sci-Fi"
846,205,5.0,1970.0,"Drama, War"
694,356,4.0,1990.0,"Drama, Mystery, Thriller"
796,282,4.0,1990.0,Drama
782,1609,1.0,1990.0,Comedy
705,1228,2.0,1990.0,Action
639,357,3.0,1970.0,Drama
470,276,5.0,1990.0,"Drama, Romance"
806,157,3.0,1980.0,"Drama, War"
615,736,5.0,1990.0,"Drama, Romance"
293,150,3.0,1990.0,"Comedy, Drama"
531,259,1.0,1990.0,"Children, Comedy"
566,165,5.0,1980.0,Drama
790,748,1.0,1990.0,"Action, Romance, Thriller"
642,225,4.0,1990.0,"Children, Comedy"
632,91,3.0,1990.0,"Children, Comedy, Musical"
629,98,5.0,1990.0,"Drama, Thriller"
785,1050,3.0,1940.0,"Drama, Romance"
620,951,3.0,1990.0,"Adventure, Children, Fantasy"
717,246,5.0,1990.0,"Drama, Romance"
665,293,4.0,1990.0,"Crime, Drama"
533,476,2.0,1990.0,Comedy
828,325,2.0,1990.0,"Drama, Thriller"
487,58,5.0,1990.0,Drama
591,211,4.0,1970.0,"Comedy, War"
639,12,3.0,1990.0,"Crime, Thriller"
606,845,4.0,1990.0,Comedy
277,762,3.0,1990.0,Drama
653,746,5.0,1980.0,Comedy
835,50,4.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
378,951,3.0,1990.0,"Adventure, Children, Fantasy"
378,961,3.0,1990.0,Drama
787,307,4.0,1990.0,"Crime, Horror, Mystery, Thriller"
758,686,3.0,1990.0,"Action, Drama"
184,813,4.0,1990.0,Documentary
160,61,4.0,1990.0,Drama
635,327,5.0,1990.0,"Crime, Drama, Mystery"
747,693,5.0,1990.0,Drama
158,562,4.0,1990.0,"Action, Adventure, Western"
852,473,3.0,1990.0,"Animation, Children, Musical"
706,331,5.0,1990.0,"Adventure, Thriller"
804,95,2.0,1990.0,"Animation, Children, Comedy, Musical"
738,603,5.0,1950.0,"Mystery, Thriller"
709,568,4.0,1990.0,"Action, Romance, Thriller"
615,423,5.0,1980.0,"Children, Drama, Fantasy, Sci-Fi"
766,52,4.0,1990.0,Drama
852,408,5.0,1990.0,"Animation, Comedy, Thriller"
843,636,4.0,1980.0,"Action, Adventure, Sci-Fi, Thriller"
624,250,4.0,1990.0,"Action, Sci-Fi"
753,510,4.0,1950.0,"Action, Drama, Western"
627,697,5.0,1990.0,Drama
827,268,4.0,1990.0,"Drama, Romance"
293,316,3.0,1990.0,"Comedy, Drama"
757,144,4.0,1980.0,"Action, Thriller"
666,632,4.0,1980.0,Drama
59,687,1.0,1990.0,"Comedy, War"
796,731,3.0,1990.0,"Comedy, Drama, Romance"
117,410,3.0,1990.0,Comedy
715,288,4.0,1990.0,"Horror, Thriller"
189,952,5.0,1990.0,Comedy
677,222,4.0,1990.0,"Action, Adventure, Sci-Fi"
734,582,2.0,1990.0,"Drama, Romance"
711,193,4.0,1980.0,Drama
345,124,5.0,1990.0,"Drama, Mystery"
707,65,4.0,1990.0,"Comedy, Drama"
747,1204,4.0,1940.0,"Comedy, Drama, War"
122,403,4.0,1980.0,"Action, Adventure, Crime, Drama"
833,154,5.0,1970.0,Comedy
592,332,3.0,1990.0,"Crime, Drama, Thriller"
230,100,4.0,1990.0,"Crime, Drama, Thriller"
679,241,3.0,1990.0,"Action, Romance, War"
827,313,3.0,1990.0,"Action, Drama, Romance"
632,233,3.0,1990.0,Action
798,356,3.0,1990.0,"Drama, Mystery, Thriller"
245,210,3.0,1980.0,"Action, Adventure"
642,383,5.0,1990.0,"Children, Comedy"
849,172,5.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
710,223,4.0,1990.0,"Drama, Thriller"
775,270,2.0,1990.0,"Drama, Sci-Fi, Thriller"
493,124,3.0,1990.0,"Drama, Mystery"
489,332,5.0,1990.0,"Crime, Drama, Thriller"
840,428,4.0,1970.0,Comedy
758,434,3.0,1950.0,Sci-Fi
580,258,5.0,1990.0,"Drama, Sci-Fi"
682,154,5.0,1970.0,Comedy
399,57,4.0,1990.0,Drama
376,357,4.0,1970.0,Drama
704,172,2.0,1980.0,"Action, Adventure, Drama, Romance, Sci-Fi, War"
797,328,2.0,1990.0,"Action, Mystery, Romance, Thriller"
682,254,2.0,1990.0,"Action, Adventure, Crime"
476,208,5.0,1970.0,"Comedy, Horror"
606,435,4.0,1960.0,"Action, Comedy, Western"
727,680,3.0,1990.0,"Action, Adventure"
641,242,5.0,1990.0,Comedy
845,311,4.0,1990.0,"Drama, Romance, Thriller"
788,125,3.0,1990.0,"Drama, Romance"
326,4,1.0,1990.0,"Action, Comedy, Drama"
689,748,5.0,1990.0,"Action, Romance, Thriller"
853,302,4.0,1990.0,"Crime, Film-Noir, Mystery, Thriller"
13,507,1.0,1950.0,Drama
603,419,2.0,1960.0,"Children, Comedy, Musical"
463,243,1.0,1990.0,"Children, Comedy"
795,771,3.0,1990.0,"Action, Sci-Fi, Thriller"
788,744,4.0,1990.0,"Drama, War"
158,175,4.0,1980.0,Sci-Fi
774,203,2.0,1990.0,Western
201,1401,2.0,1990.0,Drama
621,940,3.0,1990.0,Comedy
443,313,4.0,1990.0,"Action, Drama, Romance"
506,568,5.0,1990.0,"Action, Romance, Thriller"
578,250,2.0,1990.0,"Action, Sci-Fi"
738,385,5.0,1990.0,"Action, Adventure, Comedy, Romance"
472,810,5.0,1990.0,Action
715,111,3.0,1990.0,"Comedy, Romance"
308,420,4.0,1950.0,"Animation, Children, Musical"
839,281,3.0,1990.0,"Action, Thriller"
851,272,5.0,1990.0,Drama
465,8,4.0,1990.0,"Children, Comedy, Drama"
648,455,3.0,1990.0,Action
707,956,5.0,1990.0,Drama
500,301,2.0,1990.0,Comedy
254,167,3.0,1980.0,Comedy
841,892,3.0,1990.0,"Children, Comedy, Fantasy"
663,134,5.0,1940.0,Drama
796,1040,3.0,1990.0,"Comedy, Romance"
506,770,3.0,1990.0,"Crime, Film-Noir, Mystery, Thriller"
859,111,4.0,1990.0,"Comedy, Romance"
807,495,4.0,1950.0,"Adventure, Comedy"
862,50,5.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
791,50,5.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
312,610,5.0,1950.0,Musical
757,1035,2.0,1990.0,Comedy
846,36,2.0,1990.0,"Drama, Romance"
238,405,4.0,1990.0,"Action, Adventure, Mystery"
360,56,4.0,1990.0,"Crime, Drama"
655,746,3.0,1980.0,Comedy
197,182,3.0,1990.0,"Crime, Drama"
1,153,3.0,1980.0,Comedy
684,596,3.0,1990.0,"Animation, Children, Musical"
826,161,3.0,1980.0,"Action, Romance"
436,43,2.0,1990.0,"Drama, Thriller"
339,136,5.0,1930.0,Drama
586,295,3.0,1990.0,"Action, Thriller"
682,218,3.0,1990.0,Thriller
856,879,3.0,1990.0,"Action, Thriller, War"
733,224,4.0,1990.0,Drama
546,181,5.0,1990.0,"Action, Adventure, Romance, Sci-Fi, War"
558,15,3.0,1990.0,Drama
530,204,4.0,1980.0,"Comedy, Sci-Fi"
474,943,4.0,1990.0,Thriller
727,109,2.0,1990.0,"Comedy, Sci-Fi"
813,538,3.0,1990.0,"Animation, Children, Musical"
773,1187,3.0,1970.0,Crime
724,326,4.0,1990.0,"Action, Drama, War"
648,168,5.0,1970.0,Comedy
486,1,4.0,1990.0,"Animation, Children, Comedy"
763,69,4.0,1990.0,"Comedy, Romance, War"
738,174,5.0,1980.0,"Action, Adventure"
825,298,5.0,1990.0,"Action, Sci-Fi, Thriller"
391,471,2.0,1990.0,"Drama, War"
26,678,2.0,1990.0,"Drama, Thriller"
820,538,3.0,1990.0,"Animation, Children, Musical"
417,79,3.0,1990.0,"Action, Thriller"
292,50,4.0,1970.0,"Action, Adventure, Romance, Sci-Fi, War"
709,452,3.0,1970.0,"Action, Horror"
863,754,3.0,1990.0,"Crime, Thriller"
732,324,2.0,1990.0,Mystery
749,245,4.0,1990.0,"Action, Drama, Thriller, War"
563,70,4.0,1990.0,"Comedy, Romance"
784,292,4.0,1990.0,Drama
653,654,2.0,1970.0,"Film-Noir, Mystery, Thriller"
280,228,3.0,1980.0,"Action, Adventure, Sci-Fi"
42,660,3.0,1990.0,Drama
706,7,3.0,1990.0,"Drama, Sci-Fi"
179,914,5.0,1990.0,"Crime, Drama, Mystery, Thriller"
